wl,n,k
21.0,38.38092157265232,103.76691388485996
20.0,38.38092157265232,103.76691388485996
19.990145072536265,38.35338618013265,103.73117633327804
19.980290145072537,38.32585097455416,103.6954251640987
19.9704352176088,38.29831596292542,103.65966037058342
19.96058029014507,38.27078115226537,103.62388194599434
19.95072536268134,38.24324654960321,103.58808988359402
19.940870435217608,38.21571216197846,103.55228417664578
19.93101550775388,38.18817799644104,103.51646481841338
19.92116058029014,38.16064406005113,103.48063180216133
19.91130565282641,38.13311035987933,103.44478512115462
19.90145072536268,38.10557690300652,103.40892476865906
19.89159579789895,38.07804369652402,103.37305073794091
19.881740870435216,38.0505107475335,103.33716302226726
19.871885942971485,38.022978063147015,103.3012616149057
19.86203101550776,37.99544565048701,103.26534650912468
19.85217608804402,37.96791351668633,103.22941769819316
19.84232116058029,37.94038166888826,103.19347517538094
19.83246623311656,37.91285011424647,103.15751893395846
19.822611305652828,37.88531885992509,103.12154896719692
19.812756378189093,37.85778791309866,103.08556526836828
19.802901450725365,37.83025728095222,103.04956783074516
19.79304652326163,37.80272697068118,103.01355664760096
19.78319159579789,37.77519698949151,102.97753171220997
19.773336668334167,37.7476673445996,102.94149301784712
19.76348174087044,37.720138043232346,102.9054405577882
19.753626813406704,37.69260909262709,102.86937432530978
19.74377188594297,37.66508050003177,102.83329431368928
19.73391695847924,37.637552272704745,102.79720051620488
19.724062031015503,37.61002441791492,102.7610929261357
19.71420710355177,37.58249694294175,102.72497153676166
19.704352176088044,37.55496985507521,102.68883634136353
19.69449724862431,37.5274431616158,102.65268733322289
19.68464232116058,37.49991686987461,102.6165245056224
19.67478739369685,37.47239098717328,102.58034785184545
19.66493246623312,37.44486552084402,102.54415736517636
19.655077538769383,37.417340478229626,102.50795303890044
19.64522261130565,37.38981586668348,102.47173486630396
19.63536768384192,37.36229169356954,102.43550284067392
19.625512756378185,37.33476796626242,102.39925695529854
19.615657828914458,37.30724469214733,102.3629972034669
19.605802901450723,37.27972187862006,102.32672357846904
19.595947973987,37.25219953308713,102.29043607359596
19.58609304652326,37.2246776629656,102.2541346821398
19.57623811905953,37.19715627568324,102.2178193973936
19.5663831915958,37.16963537867847,102.18149021265144
19.556528264132066,37.14211497940039,102.14514712120852
19.54667333666833,37.11459508530874,102.108790116361
19.5368184092046,37.08707570387398,102.07241919140613
19.526963481740868,37.05955684257727,102.03603433964228
19.517108554277137,37.03203850891043,101.9996355543689
19.507253626813405,37.00452071037605,101.96322282888644
19.49739869934968,36.9770034544874,101.92679615649664
19.487543771885942,36.9494867487685,101.89035553050222
19.47768884442221,36.92197060075412,101.85390094420708
19.46783391695848,36.894455017989706,101.8174323909163
19.45797898949474,36.86694000803155,101.7809498639361
19.448124062031013,36.83942557844668,101.7444533565739
19.43826913456728,36.81191173681288,101.7079428621382
19.42841420710355,36.78439849071874,101.67141837393888
19.41855927963982,36.75688584776361,101.63487988528692
19.40870435217609,36.72937381555767,101.59832738949449
19.39884942471236,36.7018624017219,101.56176087987508
19.38899449724862,36.67435161388806,101.52518034974337
19.379139569784893,36.64684145969881,101.48858579241536
19.36928464232116,36.61933194680758,101.45197720120824
19.359429714857423,36.59182308287869,101.4153545694406
19.349574787393696,36.56431487558725,101.37871789043228
19.339719859929964,36.53680733261929,101.34206715750432
19.32986493246624,36.509300461671685,101.30540236397928
19.32001000500249,36.48179427045219,101.2687235031809
19.31015507753877,36.45428876667944,101.23203056843435
19.30030015007504,36.42678395808296,101.19532355306616
19.290445222611304,36.399279852403225,101.1586024504042
19.28059029514757,36.371776457391526,101.12186725377774
19.27073536768384,36.34427378081016,101.08511795651744
19.26088044022011,36.31677183043235,101.04835455195544
19.25102551275637,36.2892706140422,101.01157703342516
19.24117058529265,36.26177013943482,100.97478539426169
19.231315657828915,36.23427041441618,100.93797962780133
19.221460730365184,36.206771446803344,100.90115972738194
19.21160580290145,36.17927324442427,100.86432568634294
19.20175087543772,36.1517758151179,100.8274774980251
19.191895947973983,36.12427916673416,100.7906151557708
19.18204102051025,36.096783307134,100.75373865292386
19.172186093046523,36.069288244189394,100.71684798282972
19.16233116558279,36.04179398578323,100.67994313883524
19.15247623811906,36.01430053980952,100.64302411428896
19.14262131065533,35.98680791417327,100.60609090254088
19.1327663831916,35.95931611679055,100.56914349694264
19.122911455727863,35.93182515558844,100.53218189084753
19.113056528264128,35.90433503850506,100.49520607761028
19.1032016008004,35.87684577348969,100.45821605058742
19.09334667333666,35.849357368502574,100.42121180313704
19.083491745872937,35.8218698315151,100.38419332861884
19.0736368184092,35.794383170509725,100.34716062039418
19.06378189094548,35.76689739348004,100.31011367182624
19.05392696348174,35.739412508430654,100.27305247627964
19.044072036018008,35.71192852337739,100.23597702712098
19.03421710855428,35.684445446347155,100.19888731771832
19.02436218109054,35.65696328537797,100.16178334144162
19.01450725362681,35.629482048519044,100.12466509166246
19.00465232616308,35.60200174383066,100.08753256175429
18.99479739869935,35.57452237938435,100.05038574509224
18.984942471235616,35.54704396326272,100.01322463505322
18.975087543771888,35.51956650355963,99.97604922501604
18.96523261630816,35.49209000838007,99.93885950836116
18.955377688844425,35.46461448584024,99.901655478471
18.94552276138069,35.43713994406752,99.8644371287297
18.93566783391696,35.40966639120052,99.82720445252338
18.92581290645322,35.382193835389074,99.78995744323991
18.91595797898949,35.3547222847942,99.75269609426904
18.90610305152576,35.32725174758819,99.71542039900248
18.89624812406203,35.29978223195453,99.6781303508338
18.8863931965983,35.27231374608801,99.6408259431585
18.87653826913457,35.24484629819461,99.60350716937398
18.86668334167084,35.21737989649167,99.56617402287962
18.8568284142071,35.18991454920768,99.52882649707672
18.84697348674337,35.16245026458251,99.49146458536865
18.83711855927964,35.13498705086728,99.4540882811606
18.827263631815907,35.10752491632441,99.41669757785996
18.81740870435217,35.080063869227644,99.37929246887592
18.80755377688844,35.052603917861994,99.34187294761983
18.79769884942472,35.02514507052385,99.30443900750512
18.787843921960977,34.99768733552088,99.26699064194712
18.77798899449725,34.97023072117214,99.2295278443634
18.76813406703352,34.942775235808014,99.19205060817345
18.758279139569783,34.91532088777021,99.154558926799
18.74842421210605,34.887867685411834,99.11705279366385
18.73856928464232,34.86041563709736,99.07953220219385
18.72871435717859,34.83296475120263,99.04199714581704
18.71885942971485,34.80551503611488,99.00444761796368
18.70900450225113,34.77806650023275,98.96688361206614
18.69914957478739,34.75061915196622,98.9293051215589
18.689294647323663,34.72317299973678,98.8917121398788
18.67943971985993,34.69572805197728,98.85410466046471
18.6695847923962,34.66828431713201,98.81648267675789
18.659729864932466,34.64084180365667,98.7788461822017
18.649874937468727,34.61340052001846,98.74119517024188
18.640020010005,34.58596047469598,98.70352963432634
18.630165082541268,34.5585216761793,98.66584956790528
18.62031015507754,34.531084132969994,98.62815496443132
18.61045522761381,34.50364785358103,98.5904458173592
18.60060030015008,34.47621284653695,98.5527221201461
18.590745372686342,34.44877912037374,98.51498386625155
18.580890445222607,34.42134668363889,98.47723104913744
18.57103551775888,34.3939155448914,98.43946366226793
18.561180590295145,34.36648571270176,98.40168169910966
18.551325662831417,34.33905719565204,98.36388515313163
18.54147073536768,34.31163000233579,98.32607401780528
18.53161580790396,34.284204141358124,98.28824828660449
18.52176088044022,34.256779621335674,98.25040795300544
18.511905952976484,34.22935645089664,98.212553010487
18.50205102551276,34.201934638680825,98.17468345253036
18.492196098049025,34.17451419333954,98.1367992726192
18.48234117058529,34.147095123535706,98.09890046423976
18.47248624312156,34.119677437943835,98.06098702088072
18.46263131565783,34.09226114524998,98.02305893603344
18.45277638819409,34.06484625415186,97.9851162031916
18.442921460730368,34.0374327733588,97.94715881585168
18.43306653326664,34.01002071159168,97.90918676751254
18.42321160580289,33.982610077583054,97.87120005167571
18.41335667833917,33.95520088007712,97.8331986618454
18.403501750875435,33.92779312782965,97.7951825915283
18.393646823411707,33.900386829608145,97.75715183423388
18.38379189594797,33.8729819941917,97.71910638347408
18.37393696848424,33.8455786303711,97.68104623276368
18.36408204102051,33.8181767469488,97.64297137562006
18.35422711355677,33.79077635273892,97.6048818055633
18.344372186093047,33.76337745656728,97.56677751611618
18.33451725862931,33.73598006727138,97.52865850080426
18.324662331165587,33.708584193700425,97.4905247531558
18.31480740370185,33.68118984471534,97.4523762667018
18.30495247623812,33.65379702918875,97.41421303497609
18.295097548774383,33.62640575600503,97.37603505151522
18.28524262131065,33.59901603406025,97.3378423098586
18.27538769384692,33.57162787226222,97.2996348035484
18.265532766383192,33.54424127953057,97.26141252612966
18.25567783891946,33.51685626479655,97.2231754711503
18.24582291145573,33.48947283700329,97.18492363216104
18.235967983992,33.462091005105655,97.14665700271554
18.226113056528263,33.43471077807026,97.10837557637028
18.216258129064528,33.40733216487554,97.07007934668474
18.2064032016008,33.37995517451169,97.03176830722124
18.19654827413707,33.352579815980725,96.9934424515451
18.18669334667333,33.32520609829644,96.95510177322454
18.17683841920961,33.29783403048448,96.91674626583084
18.16698349174587,33.270463621582294,96.87837592293822
18.15712856428214,33.24309488063914,96.83999073812386
18.147273636818408,33.21572781671616,96.80159070496804
18.13741870935468,33.188362438886294,96.763175817054
18.127563781890945,33.16099875623436,96.72474606796813
18.117708854427207,33.133636777856985,96.68630145129976
18.10785392696348,33.10627651286273,96.6478419606414
18.097998999499747,33.078917970372004,96.60936758958862
18.08814407203601,33.051561159517064,96.57087833174008
18.078289144572285,33.024206089442124,96.53237418069769
18.06843421710856,32.99685276930319,96.4938551300663
18.058579289644825,32.96950120826828,96.45532117345412
18.048724362181087,32.942151415517216,96.41677230447242
18.03886943471736,32.91480340024183,96.37820851673573
18.029014507253624,32.88745717164583,96.33962980386164
18.019159579789893,32.86011273894484,96.30103615947128
18.00930465232616,32.83277011136646,96.26242757718867
17.99944972486243,32.805429298150194,96.22380405064132
17.9895947973987,32.778090308547576,96.18516557345993
17.979739869934964,32.750753151821975,96.1465121392784
17.969884942471236,32.723417837248846,96.1078437417342
17.9600300150075,32.69608437411554,96.06916037446784
17.950175087543773,32.66875277172144,96.03046203112332
17.940320160080038,32.64142303937786,95.99174870534792
17.93046523261631,32.614095186408186,95.9530203907924
17.920610305152575,32.5867692221477,95.91427708111075
17.91075537768884,32.55944515594382,95.87551876996054
17.900900450225112,32.532122997155874,95.8367454510026
17.891045522761377,32.50480275515526,95.79795711790128
17.88119059529765,32.477484439325394,95.7591537643244
17.871335667833915,32.450168059061745,95.72033538394318
17.861480740370187,32.42285362377181,95.6815019704324
17.851625812906452,32.39554114287512,95.64265351747028
17.84177088544272,32.36823062580332,95.60379001873858
17.83191595797899,32.340922082000056,95.5649114679226
17.822061030515254,32.31361552092109,95.5260178587112
17.812206103051526,32.28631095203422,95.4871091847968
17.80235117558779,32.25900838481938,95.44818543987536
17.792496248124063,32.23170782876857,95.40924661764652
17.78264132066033,32.204409293385886,95.3702927118135
17.772786393196597,32.17711278818753,95.33132371608316
17.762931465732866,32.1498183227018,95.29233962416596
17.753076538269134,32.122525906469164,95.25334042977616
17.743221610805403,32.095235549042165,95.21432612663152
17.733366683341668,32.06794725998552,95.17529670845364
17.72351175587794,32.040661048876025,95.1362521689678
17.713656828414205,32.01337692530271,95.09719250190304
17.703801900950474,31.98609489886668,95.05811770099211
17.693946973486742,31.958814979181227,95.01902775997152
17.68409204602301,31.931537175871828,94.9799226725816
17.67423711855928,31.904261498576112,94.94080243256644
17.664382191095548,31.87698795694388,94.90166703367406
17.654527263631817,31.84971656063713,94.86251646965616
17.64467233616808,31.82244731933007,94.82335073426842
17.63481740870435,31.795180242709083,94.78416982127032
17.62496248124062,31.76791534047277,94.74497372442524
17.615107553776888,31.74065262233192,94.70576243750052
17.605252626313156,31.71339209800959,94.66653595426727
17.595397698849425,31.68613377724101,94.6272942685008
17.585542771385693,31.658877669773705,94.58803737398009
17.575687843921962,31.631623785367363,94.54876526448828
17.565832916458227,31.60437213379395,94.50947793381243
17.555977988994496,31.57712272483772,94.47017537574364
17.546123061530764,31.54987556829513,94.43085758407702
